ax,ay,az,gx,gy,gz
-9.26,-0.67,1.08,-0.06,-0.27,0.15
-9.58,-0.49,1.13,0.0,-0.23,0.11
-9.5,-0.49,1.21,0.06,-0.19,0.07
-9.31,-0.5,1.43,0.08,-0.05,0.05
-9.27,-0.43,1.57,0.09,0.18,0.05
-9.64,-0.39,1.5,0.1,0.26,0.01
-9.74,-0.41,1.37,0.11,0.28,-0.02
-9.67,-0.51,1.46,0.12,0.33,-0.01
-9.7,-0.56,1.42,0.11,0.37,0.04
-9.76,-0.57,1.39,0.11,0.38,0.07
-9.81,-0.58,1.39,0.1,0.38,0.09
-9.93,-0.51,1.29,0.1,0.36,0.1
-9.93,-0.46,1.27,0.09,0.34,0.1
-9.84,-0.39,1.19,0.08,0.31,0.07
-9.74,-0.34,1.18,0.08,0.3,0.05
-9.77,-0.31,1.1,0.06,0.29,0.03
-9.79,-0.3,0.92,0.04,0.28,0.03
-9.85,-0.31,0.86,0.01,0.26,0.04
-9.88,-0.34,0.68,-0.01,0.19,0.07
-9.84,-0.39,0.63,-0.01,0.16,0.08
