ax,ay,az,gx,gy,gz
-9.31,3.08,0.51,0.03,-0.24,0.01
-9.21,3.14,0.47,0.03,-0.21,-0.04
-9.09,3.11,0.44,0.02,-0.14,-0.07
-9.21,2.86,0.37,-0.02,-0.03,-0.07
-9.19,2.66,0.49,-0.01,0.05,-0.04
-9.26,2.62,0.52,0.04,0.14,0.0
-9.32,2.65,0.45,0.11,0.18,0.01
-9.27,2.8,0.52,0.17,0.25,0.01
-9.18,2.87,0.52,0.17,0.32,-0.02
-9.24,2.86,0.57,0.15,0.39,-0.03
-9.49,2.8,0.42,0.13,0.42,-0.03
-9.75,2.8,0.14,0.11,0.36,-0.01
-9.68,2.8,0.09,0.08,0.29,0.0
-9.59,2.92,0.14,0.05,0.26,0.02
-9.46,2.98,0.06,0.06,0.21,-0.02
-9.18,3.0,-0.05,0.09,0.19,-0.08
-9.28,3.0,-0.22,0.05,0.2,-0.09
-9.34,2.94,-0.24,0.01,0.19,-0.09
-9.34,2.81,-0.34,-0.04,0.16,-0.07
-9.3,2.69,-0.24,-0.06,0.13,-0.05
