ax,ay,az,gx,gy,gz
-1.88,4.3,6.01,1.26,0.88,0.27
-2.33,5.61,5.52,2.09,0.34,0.2
-4.14,7.54,5.14,3.1,-0.45,-0.02
-3.37,9.12,4.98,4.22,-0.72,-0.18
-5.5,12.5,2.79,4.37,-0.85,-0.58
-7.03,15.09,-0.64,4.37,-1.3,-1.22
-8.94,16.92,-3.71,4.37,-2.05,-1.79
-9.86,19.12,-5.43,4.37,-2.85,-2.3
-9.14,19.61,-5.48,4.37,-3.53,-3.13
-6.46,19.61,-4.11,4.37,-3.11,-3.48
-6.28,16.91,-4.83,3.4,-2.6,-3.12
-7.0,11.79,-6.79,2.77,-2.69,-3.36
-5.97,9.24,-8.09,4.09,-3.13,-3.39
-4.56,10.72,-8.07,4.37,-3.26,-3.12
-4.18,10.53,-7.3,4.32,-3.26,-3.09
-3.1,8.9,-6.33,3.85,-3.13,-2.74
-2.53,7.43,-6.21,3.54,-3.04,-2.47
-2.24,6.7,-5.43,3.25,-3.22,-2.31
-1.37,6.44,-3.48,2.7,-3.23,-2.03
-1.31,5.23,-1.55,2.08,-2.98,-1.73
