ax,ay,az,gx,gy,gz
-7.97,1.09,1.53,1.47,1.26,0.83
-10.2,3.3,1.68,1.77,1.32,0.53
-10.49,5.62,0.86,1.24,1.38,0.58
-11.26,6.43,0.38,0.53,1.41,0.24
-11.3,5.92,-0.53,0.01,1.31,0.01
-11.18,5.08,-1.55,-0.05,0.82,-0.11
-9.82,4.82,-1.87,-0.04,0.27,-0.13
-8.96,4.69,-2.06,-0.23,-0.24,-0.09
-8.24,4.19,-1.78,-0.41,-0.74,-0.06
-7.15,3.52,-0.94,-0.38,-1.01,-0.06
-6.34,3.03,-0.39,-0.31,-1.21,0.02
-5.99,2.96,0.86,-0.36,-1.13,0.14
-5.6,3.25,1.43,-0.51,-0.78,0.16
-5.97,3.47,1.92,-0.72,-0.36,0.2
-7.08,3.86,2.04,-0.96,-0.09,0.24
-7.79,4.02,2.31,-1.05,0.06,0.18
-8.64,4.0,2.26,-0.88,0.25,0.14
-9.66,4.11,2.27,-0.54,0.42,0.16
-10.45,4.59,1.94,-0.24,0.57,0.15
-11.6,4.77,1.41,-0.03,0.64,0.11
