ax,ay,az,gx,gy,gz
-8.47,3.61,-1.99,0.34,-0.45,-0.2
-8.36,3.63,-1.77,0.32,-0.46,-0.14
-8.43,3.53,-1.64,0.32,-0.47,-0.11
-8.26,3.45,-1.56,0.34,-0.44,-0.07
-8.29,3.43,-1.42,0.37,-0.4,-0.04
-8.17,3.4,-1.44,0.42,-0.39,-0.0
-8.15,3.51,-1.42,0.45,-0.37,0.05
-8.11,3.69,-1.36,0.48,-0.33,0.09
-7.98,3.72,-1.39,0.5,-0.28,0.11
-7.93,3.74,-1.48,0.5,-0.24,0.16
-7.85,3.85,-1.39,0.5,-0.28,0.22
-7.83,4.05,-1.23,0.47,-0.27,0.25
-7.81,4.55,-0.91,0.37,-0.24,0.31
-7.84,4.96,-0.59,0.2,-0.19,0.31
-7.78,5.11,-0.51,0.03,-0.08,0.31
-7.91,5.09,-0.48,-0.01,-0.02,0.29
-8.02,5.23,-0.49,0.03,0.02,0.27
-8.13,5.36,-0.37,0.07,0.09,0.23
-8.33,5.37,-0.53,0.09,0.2,0.16
