ax,ay,az,gx,gy,gz
1.29,13.26,-6.71,3.2,-3.52,-4.1
1.35,12.07,-5.93,3.18,-3.49,-4.03
1.12,10.92,-5.06,3.18,-3.49,-3.9
0.79,10.24,-4.43,3.19,-3.46,-3.79
0.62,9.62,-3.9,3.2,-3.4,-3.68
0.51,9.16,-3.43,3.18,-3.32,-3.54
0.35,8.76,-2.93,3.11,-3.21,-3.44
-0.05,8.09,-2.43,3.03,-3.13,-3.33
-0.56,7.34,-1.98,2.96,-3.06,-3.18
-0.89,6.66,-1.54,2.89,-3.02,-3.03
-1.01,6.0,-1.01,2.79,-2.96,-2.89
-1.2,5.5,-0.62,2.64,-2.89,-2.73
-1.36,5.08,-0.24,2.49,-2.8,-2.57
-1.56,4.58,0.06,2.33,-2.68,-2.42
-1.62,4.01,0.22,2.19,-2.52,-2.3
-1.63,3.44,0.3,2.09,-2.37,-2.16
-1.71,3.01,0.55,2.02,-2.24,-2.0
-1.9,2.68,0.94,1.92,-2.14,-1.84
-2.12,2.29,1.3,1.84,-2.09,-1.67
-0.9,6.0,1.16,1.42,-0.79,-0.95
