ax,ay,az,gx,gy,gz
-4.6,16.56,2.72,1.63,1.35,0.27
-5.74,16.81,2.75,1.0,0.82,-0.31
-5.25,15.11,2.53,0.13,0.53,-0.94
-4.96,13.0,1.87,0.18,0.5,-1.49
-5.16,12.51,1.15,0.96,0.38,-1.83
-5.62,13.83,0.38,1.67,-0.01,-2.04
-5.73,15.89,0.35,1.66,-0.7,-2.32
-4.73,16.5,0.73,1.34,-0.98,-2.83
-4.15,16.08,0.72,1.48,-0.85,-3.35
-4.66,15.94,0.31,2.07,-0.83,-3.73
-4.47,17.06,-0.33,2.5,-0.99,-4.06
-3.56,17.7,-1.01,2.57,-1.2,-4.34
-2.71,16.83,-2.13,2.91,-1.31,-4.37
-1.95,16.13,-2.73,3.47,-1.52,-4.37
-0.89,15.81,-2.62,3.49,-1.74,-4.37
-0.25,14.29,-2.39,3.42,-1.92,-4.37
0.39,12.9,-1.56,3.49,-2.06,-4.37
1.15,11.31,-0.32,3.62,-1.99,-4.37
1.68,9.38,0.67,3.99,-1.75,-4.32
1.59,7.48,1.23,4.36,-1.43,-4.02
