ax,ay,az,gx,gy,gz
7.85,9.57,-1.04,4.37,-3.05,-0.1
0.89,12.68,2.86,4.16,-3.47,-0.04
1.64,12.15,2.67,0.7,-4.37,-0.48
1.24,10.89,1.0,-1.38,-4.37,-0.93
-0.22,10.6,1.03,-2.51,-4.37,-1.36
-0.73,9.63,0.98,-2.23,-4.37,-1.36
1.19,9.37,0.77,-0.87,-4.37,-1.05
5.84,11.24,-1.06,-0.35,-4.37,-0.24
12.83,18.97,-2.58,-1.36,-4.37,-0.43
19.61,19.61,-3.34,-2.54,-3.78,-0.38
19.61,19.61,-9.71,-2.93,-3.01,0.95
19.61,19.61,-17.97,-3.1,-0.36,2.24
19.61,19.61,-18.78,-3.54,3.42,1.93
19.61,19.61,-18.9,-4.17,4.37,1.42
15.62,19.61,-19.61,-4.37,2.91,4.32
13.08,19.61,-19.61,-4.37,1.92,4.37
14.29,19.61,-19.61,-1.94,4.37,4.37
6.21,19.61,-19.61,-3.02,4.37,4.37
-2.07,12.09,-19.61,-4.37,4.37,2.69
-18.18,10.12,-19.61,-4.37,4.37,1.73
