ax,ay,az,gx,gy,gz
3.54,8.0,18.12,-2.92,1.35,-3.45
4.47,12.37,19.61,-4.37,0.89,-4.37
8.86,5.59,19.61,-4.37,1.01,-4.37
14.34,1.36,18.64,-4.37,2.51,-4.37
19.61,10.52,13.1,-3.66,3.49,-4.37
19.61,19.61,1.58,-4.37,2.84,-4.37
19.61,19.61,-14.73,-4.37,2.96,-4.37
19.61,19.61,-17.24,-4.37,3.5,-2.2
19.61,19.61,-18.32,-3.23,2.13,2.35
16.14,19.61,-19.61,-3.28,3.11,4.37
3.39,19.61,-19.61,-4.37,3.97,4.37
-6.93,19.61,-19.61,-4.37,3.52,4.37
-14.31,19.61,-19.61,-4.37,3.85,4.37
-19.61,19.61,-18.0,-3.9,4.22,4.37
-19.61,14.08,-19.5,-4.05,4.21,4.37
-19.61,6.55,-18.18,-4.37,4.37,4.37
-19.61,-7.15,-6.37,-3.91,4.37,4.37
-19.61,-19.61,5.1,-3.0,3.24,4.16
-19.61,-19.61,10.62,-2.04,0.22,1.71
