ax,ay,az,gx,gy,gz
3.78,4.61,-5.38,0.26,-0.95,1.57
2.03,2.36,-6.11,0.83,-1.21,1.44
1.75,1.54,-6.55,1.25,-0.91,0.45
3.37,3.74,-5.44,0.64,-0.04,-0.65
0.35,5.74,-3.47,-0.52,-0.03,-1.14
1.29,6.34,-2.73,-1.38,-0.49,-1.08
2.32,6.1,-1.62,-1.72,-0.52,-1.29
3.15,6.45,-0.52,-1.77,-0.62,-1.76
3.8,7.48,-0.18,-1.76,-1.18,-1.88
3.68,9.78,-2.35,-1.89,-2.2,-1.87
6.06,13.19,-6.19,-2.27,-2.52,-1.52
8.01,14.81,-10.39,-2.8,-2.02,-1.25
8.07,16.51,-14.31,-3.38,-1.42,-1.52
10.02,19.25,-18.13,-3.99,-0.72,-1.4
11.51,19.61,-19.61,-4.36,0.25,-0.76
11.55,19.61,-19.61,-4.35,1.68,-0.48
10.33,19.61,-19.61,-4.19,3.3,0.06
6.32,19.61,-19.61,-4.37,4.2,1.03
1.86,19.61,-19.61,-4.37,4.37,2.0
-2.7,19.61,-19.61,-4.37,4.37,2.83
