ax,ay,az,gx,gy,gz
10.26,6.24,19.61,-4.37,1.27,-2.63
18.43,-3.32,19.61,-4.37,0.57,-4.37
19.61,-5.19,10.27,-4.37,1.92,-4.37
19.61,8.02,-0.46,-4.37,4.37,-4.37
19.61,19.61,-7.69,-4.37,4.37,-4.37
19.61,19.61,-19.61,-4.37,4.37,-4.37
19.61,19.61,-19.61,-4.37,4.37,-3.17
19.61,19.61,-19.61,-3.53,4.37,-0.83
10.57,19.61,-19.61,-4.37,4.37,1.53
5.53,19.61,-19.61,-4.37,4.37,1.98
-0.6,19.38,-19.61,-4.37,4.37,3.51
-14.23,17.68,-19.61,-4.37,4.37,4.37
-19.61,12.45,-15.71,-4.37,4.37,4.37
-19.61,-1.31,-15.46,-4.37,4.37,4.37
-19.61,-7.42,-7.41,-4.37,4.37,4.37
-19.61,-9.27,1.57,-3.44,2.95,3.91
-19.61,-19.2,7.55,-2.46,0.26,3.39
-19.61,-19.61,4.33,-1.36,-2.04,2.02
-19.61,-19.61,3.24,-0.33,-2.96,1.32
