ax,ay,az,gx,gy,gz
7.12,4.9,-2.66,0.49,-0.98,0.25
6.02,4.9,-2.37,0.67,-1.31,0.33
5.19,4.57,-1.41,0.79,-1.32,0.46
3.87,4.55,0.84,0.44,-1.04,0.32
3.43,4.93,4.3,-0.65,-1.46,-0.22
1.24,7.98,6.93,-2.24,-2.22,-0.93
-1.14,10.35,8.31,-3.88,-3.77,-1.33
0.99,9.07,8.72,-4.37,-4.37,-2.4
2.07,8.2,8.88,-4.37,-4.37,-4.37
1.57,8.4,8.93,-4.37,-3.54,-4.37
-0.93,14.22,10.94,-4.37,-3.64,-4.37
-1.12,17.22,10.26,-4.37,-4.37,-4.37
2.88,19.35,5.36,-4.37,-4.37,-4.37
8.24,19.61,1.3,-4.37,-4.37,-4.37
4.24,19.61,4.64,-4.37,-2.18,-4.37
-8.14,19.61,2.28,-4.37,-3.19,-2.28
-8.22,19.61,-1.56,-4.37,-2.13,-2.32
-10.26,19.61,-3.89,-3.77,-0.35,-0.4
-16.16,19.61,-3.89,-4.13,0.46,3.03
-19.61,19.61,-5.54,-4.37,0.74,4.11
