ax,ay,az,gx,gy,gz
4.45,2.07,-2.79,-0.78,-2.09,0.48
4.64,0.04,-3.18,-0.9,-1.83,0.13
2.94,-1.4,-3.32,-0.78,-1.69,-0.36
3.82,-1.18,-2.31,-0.52,-1.92,-0.94
2.94,-0.61,-0.94,-0.22,-2.16,-1.3
1.19,0.01,-0.36,0.18,-3.06,-1.45
0.86,2.07,-1.98,0.83,-3.95,-1.56
1.53,6.7,-3.29,0.9,-4.29,-1.62
2.05,10.98,-4.46,0.15,-4.37,-1.41
2.21,12.2,-7.03,-0.55,-4.37,-0.94
4.66,13.15,-9.92,-0.7,-4.37,-0.54
7.5,14.82,-12.48,-0.81,-4.37,-0.49
9.72,16.16,-14.52,-1.17,-4.37,-0.24
10.09,17.47,-16.9,-1.82,-4.37,-0.04
12.42,17.24,-19.5,-2.38,-4.14,0.32
16.0,16.91,-19.61,-3.09,-2.82,0.6
17.64,17.05,-19.61,-4.04,-1.11,0.5
17.1,16.27,-19.61,-4.37,0.06,0.47
16.82,16.84,-18.96,-4.37,0.86,0.76
15.55,17.6,-18.3,-4.37,1.4,1.36
