ax,ay,az,gx,gy,gz
1.97,-0.72,-18.39,-0.24,-3.48,2.09
1.68,-3.71,-18.61,-1.68,-0.74,0.9
-1.9,-1.64,-15.19,-2.54,-0.72,0.14
1.45,-1.54,-13.87,-2.41,-2.02,0.43
4.7,-0.9,-14.36,-1.13,-2.56,0.64
6.8,1.32,-16.6,-0.49,-2.36,0.85
8.8,2.88,-18.87,-0.85,-1.95,0.9
12.28,4.26,-19.61,-1.73,-1.14,0.55
13.74,5.31,-19.61,-2.58,0.06,0.7
14.06,5.22,-18.4,-3.3,0.88,0.93
15.24,5.87,-16.76,-4.04,1.28,0.98
15.97,4.69,-16.75,-4.37,1.66,0.97
14.54,4.11,-16.55,-4.37,2.15,0.86
13.92,5.2,-15.44,-4.37,2.73,0.55
12.68,6.36,-13.83,-4.37,3.0,0.41
10.97,4.02,-14.37,-4.37,2.68,-0.11
11.1,4.22,-13.79,-4.37,2.22,-0.09
9.44,5.88,-15.35,-4.37,1.89,-0.1
6.88,9.07,-17.12,-4.37,1.66,0.25
4.38,12.8,-19.61,-4.37,2.02,0.28
