ax,ay,az,gx,gy,gz
1.78,13.4,-3.85,2.33,-4.37,1.46
13.17,11.39,-8.69,1.64,-3.49,0.26
7.09,14.91,-3.28,0.51,-2.91,0.86
13.21,12.57,-3.82,-0.33,-3.27,0.41
17.98,18.07,-3.38,-0.92,-2.79,1.4
19.61,19.61,-3.81,-3.37,-1.82,1.28
19.61,19.61,-4.26,-4.37,-0.56,0.9
19.61,19.39,-9.94,-4.37,-0.68,1.02
19.61,12.52,-16.34,-4.37,-0.37,2.48
19.61,9.85,-19.61,-4.22,1.06,3.52
19.61,9.95,-19.61,-4.06,1.85,3.28
19.61,12.04,-19.61,-4.37,3.18,1.97
19.61,18.06,-19.61,-4.37,4.37,0.62
13.07,19.61,-19.61,-4.37,4.37,1.66
2.44,19.61,-19.61,-4.37,4.37,2.35
-9.62,19.61,-19.61,-4.37,4.37,3.21
-19.61,19.61,-19.61,-4.37,4.37,1.9
