ax,ay,az,gx,gy,gz
9.99,-1.6,1.48,1.06,-0.73,-2.14
6.52,5.16,6.4,0.33,-0.39,-2.16
9.77,6.96,8.89,-1.81,-0.66,-2.02
15.07,5.77,10.5,-3.96,0.02,-2.06
19.61,2.84,9.74,-4.37,1.47,-2.74
19.61,1.09,8.73,-4.37,2.6,-3.65
19.61,3.25,4.82,-4.37,3.4,-3.97
19.61,9.27,-3.05,-4.37,3.99,-4.12
19.61,16.42,-10.83,-4.37,4.37,-3.29
19.61,18.9,-17.15,-4.37,4.37,-3.18
19.61,19.61,-19.61,-4.37,4.37,-2.43
14.57,19.61,-19.61,-4.37,4.37,-0.08
8.8,19.61,-19.61,-4.37,4.37,0.96
-0.18,19.61,-19.61,-4.37,4.37,2.19
-9.18,19.61,-19.61,-4.37,4.37,3.62
-15.77,13.04,-16.23,-4.37,4.37,4.37
-19.61,7.41,-7.35,-4.37,4.37,4.37
-19.61,-6.39,-0.29,-3.07,4.06,4.37
-19.61,-15.29,5.35,-1.59,1.95,4.37
