ax,ay,az,gx,gy,gz
1.31,4.97,-1.66,0.82,-3.67,0.91
6.17,-1.46,-7.86,1.87,-0.83,-0.34
4.3,6.71,-4.36,1.78,0.02,-1.68
-1.05,10.73,-0.38,0.42,-1.79,-0.45
2.23,9.9,-0.95,-1.25,-4.06,-0.26
5.0,11.88,-4.34,-2.73,-4.37,-0.74
6.74,12.79,-5.29,-4.36,-4.35,-1.63
6.37,14.76,-7.18,-4.37,-4.32,-1.77
5.78,17.59,-9.24,-4.37,-4.37,-1.38
6.11,19.61,-11.48,-4.37,-4.37,-0.71
7.66,19.61,-14.78,-4.37,-3.67,-1.28
7.4,19.61,-16.66,-4.37,-2.02,-2.16
2.23,19.61,-15.24,-4.37,-0.8,-1.44
-9.65,19.61,-16.8,-4.37,-1.45,0.5
-11.04,19.61,-19.61,-4.27,-1.66,1.19
-16.56,19.61,-19.61,-3.52,0.61,2.85
-19.61,19.61,-19.61,-3.67,3.21,4.37
-19.61,19.61,-19.61,-4.37,4.37,4.37
-19.61,19.61,-19.61,-4.37,4.37,4.37
-19.61,14.68,-19.61,-4.37,4.37,4.37
