ax,ay,az,gx,gy,gz
6.87,3.44,-6.47,0.78,-1.58,1.58
5.37,3.21,-6.33,0.55,-1.44,1.82
4.74,2.24,-5.04,-0.03,-1.03,1.72
4.39,1.88,-2.83,-0.99,-0.77,1.06
3.7,2.71,-0.56,-1.83,-1.0,0.71
4.09,4.0,0.6,-2.84,-1.51,0.41
4.53,4.4,1.15,-3.9,-1.69,0.11
3.89,3.67,1.41,-4.31,-1.79,-0.8
2.83,5.02,2.65,-3.68,-2.09,-1.51
-1.63,8.29,1.49,-3.29,-3.43,-1.69
-3.59,12.41,-1.34,-3.92,-4.37,-1.88
-0.31,15.2,-3.89,-4.37,-4.37,-2.37
2.71,17.34,-5.34,-4.37,-4.37,-3.23
3.95,18.2,-6.53,-4.37,-4.37,-4.3
3.57,19.0,-7.11,-4.37,-4.37,-4.37
2.55,19.61,-8.94,-4.37,-4.37,-4.33
6.22,19.61,-9.48,-4.37,-3.65,-3.19
7.41,19.61,-9.27,-4.37,-2.28,-2.64
3.46,19.61,-11.16,-4.37,-1.02,-3.63
0.73,19.61,-9.3,-4.37,0.01,-2.8
