ax,ay,az,gx,gy,gz
4.21,1.02,-9.71,1.78,-1.32,2.59
4.62,-2.59,-6.39,1.94,0.59,1.66
1.24,2.08,-5.99,1.05,0.5,0.53
-1.36,2.14,-5.06,-0.3,-1.06,0.24
-0.78,3.66,-5.77,-1.08,-3.22,0.45
0.25,5.59,-6.61,-1.07,-4.04,0.44
0.07,8.62,-6.29,-1.06,-4.37,0.34
0.35,13.09,-6.79,-1.93,-4.37,0.54
-1.45,14.59,-10.62,-3.87,-4.37,0.5
1.95,17.42,-16.44,-4.37,-4.37,0.08
5.25,16.2,-17.77,-4.37,-4.37,-0.06
4.68,14.69,-16.18,-4.37,-4.31,-0.91
4.66,14.17,-14.82,-4.37,-3.91,-1.49
2.99,15.18,-14.8,-4.37,-4.26,-2.02
2.04,18.99,-16.01,-4.37,-3.69,-2.02
-1.31,19.61,-17.42,-4.37,-3.04,-1.37
-7.4,19.61,-19.18,-4.37,-2.64,-0.89
-13.11,19.61,-19.61,-4.37,-3.08,0.39
-19.61,19.61,-19.61,-4.37,-3.36,1.47
-19.61,19.61,-19.61,-4.37,-1.77,2.6
