ax,ay,az,gx,gy,gz
7.89,0.53,-12.22,4.05,0.48,1.09
4.45,1.4,-6.59,4.37,2.13,-0.41
0.32,12.39,-0.92,4.18,0.89,1.21
0.6,12.81,0.22,1.28,-1.91,1.19
4.01,13.06,-2.47,-0.67,-2.96,1.25
5.89,13.44,-3.7,-2.26,-3.01,1.05
3.65,14.95,-5.34,-3.74,-3.56,0.66
6.16,16.44,-7.98,-4.37,-3.91,0.25
8.32,16.47,-11.77,-4.37,-3.99,0.0
10.0,15.91,-14.64,-4.37,-3.88,0.05
9.82,12.91,-19.61,-4.37,-3.85,-0.74
11.93,9.35,-19.61,-4.37,-2.67,-1.83
8.97,12.72,-19.61,-4.37,-1.36,-1.52
6.33,17.16,-19.61,-4.37,0.37,-1.49
0.42,19.61,-19.61,-4.37,1.84,-0.67
-5.29,19.61,-19.61,-4.37,2.98,0.67
-10.03,19.61,-19.61,-4.37,3.56,2.35
-14.73,19.61,-19.61,-4.37,4.37,3.23
-18.52,19.61,-19.61,-4.37,4.37,4.32
-19.61,19.61,-19.61,-4.37,4.37,4.37
