ax,ay,az,gx,gy,gz
4.4,3.26,-3.54,1.03,-0.49,1.02
4.26,3.91,-4.85,1.4,-0.43,0.88
6.15,5.26,-4.67,1.32,0.25,0.82
4.42,6.1,-3.36,0.62,0.36,1.0
4.34,6.93,-2.5,-0.38,-0.09,1.37
4.7,7.51,-0.87,-1.48,-0.52,1.55
5.48,6.87,0.41,-2.27,-0.9,1.55
6.45,5.87,2.23,-2.66,-1.18,1.47
5.4,6.11,3.56,-3.55,-1.72,1.04
5.28,6.99,3.3,-4.37,-2.42,1.18
6.26,5.58,0.53,-4.37,-2.86,0.85
8.68,0.67,-2.56,-4.37,-2.8,-0.46
11.77,-3.12,-6.37,-4.37,-2.65,-1.74
15.38,-4.34,-10.42,-4.37,-2.41,-3.56
17.98,-1.9,-16.08,-4.37,-1.54,-4.37
17.76,4.31,-19.51,-4.37,0.2,-4.37
14.13,14.76,-19.61,-4.37,1.81,-4.37
10.3,19.61,-19.4,-4.36,2.28,-4.03
9.46,19.61,-19.43,-4.37,2.64,-3.86
9.15,19.61,-19.61,-4.37,3.12,-2.88
