ax,ay,az,gx,gy,gz
10.82,10.44,-8.3,4.37,-2.39,3.96
8.58,12.9,-1.88,2.35,-1.08,4.37
5.57,13.46,0.14,-3.75,-1.63,2.62
12.31,3.17,-1.23,-4.37,-1.82,0.24
19.61,-3.06,1.12,-4.37,-2.31,-1.7
19.61,-0.59,1.37,-4.37,-2.63,-2.17
19.61,5.4,-0.91,-4.37,-1.5,-3.41
19.61,8.06,-6.28,-4.37,-0.74,-4.01
19.61,3.4,-14.08,-4.37,-0.68,-3.06
19.61,8.17,-17.99,-4.37,-0.43,-0.43
19.61,10.78,-17.18,-4.37,1.13,0.95
19.61,19.61,-15.68,-4.37,3.22,0.89
18.1,19.61,-13.67,-4.37,4.37,0.05
3.53,19.61,-10.03,-4.37,3.53,2.97
-5.13,19.61,-12.07,-3.06,2.82,4.37
-3.61,19.36,-14.99,-2.17,4.37,4.37
-8.97,10.18,-19.61,-4.37,4.37,1.19
