ax,ay,az,gx,gy,gz
12.04,2.53,19.61,-4.37,2.25,-3.99
12.79,-6.97,19.61,-4.37,1.83,-4.37
19.61,-7.53,10.91,-4.04,2.95,-4.37
19.61,15.05,-1.81,-4.37,4.37,-4.37
19.61,19.61,-8.73,-4.37,4.37,-4.37
19.61,19.61,-10.18,-4.37,4.37,-4.37
19.61,19.61,-18.51,-4.37,4.37,-0.23
11.26,19.61,-19.61,-1.97,4.37,4.31
-4.96,19.61,-19.61,-4.37,4.37,4.37
-19.61,19.61,-19.61,-4.37,4.37,4.37
-19.61,9.52,-19.61,-4.37,3.48,4.37
-19.61,-10.73,-19.61,-4.06,3.21,4.37
-19.61,-16.5,-12.94,-2.66,3.12,4.37
-19.61,-19.03,-1.11,-3.17,1.96,3.86
-19.61,-19.61,5.6,-2.51,-0.99,2.38
-19.61,-19.61,6.99,-0.11,-3.91,2.52
-19.61,-19.61,6.5,1.21,-4.37,1.27
-19.61,-16.35,7.87,1.03,-4.37,-0.82
-19.55,-8.36,9.8,0.4,-4.37,-2.45
