ax,ay,az,gx,gy,gz
7.58,3.23,-3.38,-0.03,-1.05,0.65
6.57,2.33,-1.43,-0.39,0.12,0.49
6.75,4.44,1.36,-1.95,0.3,-0.0
6.19,2.86,3.4,-2.98,0.07,-0.13
6.91,1.96,5.0,-2.85,-0.49,-1.0
7.89,4.14,6.14,-2.23,-0.92,-1.97
7.5,7.07,7.56,-2.13,-1.79,-2.17
8.19,8.19,6.76,-2.79,-2.9,-2.87
11.24,9.13,4.93,-3.59,-3.17,-3.63
13.36,10.48,4.09,-4.34,-2.91,-3.74
14.36,9.76,3.27,-4.37,-2.69,-3.54
14.6,6.03,0.67,-4.37,-2.86,-3.56
15.82,1.96,-2.96,-4.37,-2.78,-3.86
16.86,2.26,-5.89,-4.37,-1.95,-3.81
17.47,8.32,-8.11,-4.37,-0.56,-3.41
17.66,13.85,-9.45,-4.37,1.31,-3.45
14.03,15.4,-11.19,-4.37,3.2,-3.95
10.61,18.16,-9.16,-4.37,4.28,-2.94
5.74,19.61,-5.38,-4.37,4.33,-1.3
2.52,19.61,-1.78,-4.34,3.67,0.09
