ax,ay,az,gx,gy,gz
5.11,4.33,0.67,0.15,-0.71,0.22
6.6,1.14,-2.21,0.78,-0.91,0.43
6.17,-0.69,-0.81,2.31,0.95,-0.42
1.73,4.66,2.0,2.1,0.62,-1.18
2.21,6.71,3.51,0.76,-0.71,-0.51
2.47,6.91,4.62,-0.44,-1.79,0.02
1.91,7.18,6.54,-1.58,-2.71,-0.1
1.93,6.85,8.01,-2.59,-3.61,-0.81
1.57,6.52,8.49,-3.05,-4.37,-1.98
1.23,7.83,7.57,-3.43,-4.37,-2.85
0.13,12.02,7.76,-4.24,-4.37,-2.73
-1.23,14.04,5.2,-4.37,-4.37,-2.94
2.26,14.18,0.58,-4.37,-4.37,-3.52
5.93,12.73,-2.76,-4.37,-4.37,-4.14
6.81,14.38,-5.39,-4.37,-4.37,-4.32
5.02,17.56,-7.44,-4.37,-4.37,-4.21
3.58,19.61,-11.48,-4.37,-4.37,-3.55
3.43,19.61,-12.08,-4.37,-2.75,-2.85
-3.1,19.61,-9.94,-4.37,-1.51,-1.71
-5.93,19.61,-10.3,-4.37,-0.8,-1.03
