ax,ay,az,gx,gy,gz
9.86,12.01,-3.29,-0.5,-3.2,-0.17
11.06,12.59,-0.73,-0.47,-2.55,0.12
11.41,16.55,1.97,-1.81,-2.39,0.41
13.41,16.07,1.99,-3.77,-2.43,0.47
16.17,14.65,1.61,-4.37,-2.14,0.57
16.93,14.12,0.86,-4.21,-2.33,1.03
19.61,12.65,-1.95,-3.63,-2.41,1.33
19.61,13.18,-7.54,-3.69,-1.82,1.35
19.61,14.53,-13.44,-4.28,0.55,1.22
19.61,16.04,-13.27,-4.37,2.1,0.91
17.42,19.49,-9.48,-4.37,1.66,1.09
13.51,19.61,-10.07,-4.37,0.86,2.86
9.58,19.61,-11.97,-4.37,2.11,2.53
3.13,19.61,-12.95,-3.47,3.63,1.95
-4.52,19.61,-7.98,-2.22,2.26,4.37
-8.12,19.61,-12.37,-0.4,2.14,4.37
-9.03,19.61,-14.75,-0.36,4.37,4.37
-15.36,19.61,-16.85,-2.97,4.37,4.37
-19.61,19.61,-17.93,-4.37,4.37,4.37
-19.61,11.71,-17.9,-3.85,4.37,4.37
