ax,ay,az,gx,gy,gz
9.71,14.11,-7.18,-2.1,-0.53,2.0
6.93,15.87,-6.56,-2.28,0.18,2.29
6.87,14.52,-6.96,-2.1,-0.25,2.78
10.9,14.69,-8.43,-1.64,0.48,3.03
10.3,16.25,-7.75,-2.06,1.81,3.19
7.64,17.15,-5.83,-2.86,1.99,3.24
6.74,14.83,-5.41,-2.83,1.24,4.05
9.12,13.19,-8.6,-1.63,1.75,4.3
7.99,14.83,-9.38,-1.17,3.73,3.98
1.18,19.61,-5.01,-2.34,4.37,3.22
-10.47,19.61,-1.49,-4.31,3.41,4.37
-8.24,12.66,-1.98,-3.41,3.25,4.37
-6.13,11.41,-2.38,-1.64,4.37,4.37
-11.22,10.92,-1.62,-1.02,4.37,4.37
-16.62,12.27,1.75,-1.9,4.37,3.69
-19.61,9.73,4.75,-3.43,4.37,3.8
-17.7,5.11,4.0,-3.54,3.47,3.1
-18.32,3.97,3.81,-3.03,2.56,3.51
-19.61,3.15,5.45,-2.63,1.76,3.32
-19.61,1.12,6.0,-2.31,0.57,3.16
