ax,ay,az,gx,gy,gz
4.33,2.58,-6.22,1.88,-0.89,0.86
9.8,-2.97,-5.44,3.22,2.29,-0.2
4.89,6.54,-1.29,2.97,3.29,-1.21
-2.74,7.15,2.58,0.83,-0.12,0.4
4.21,6.51,-0.43,-0.17,-2.39,0.32
6.43,6.6,0.43,-0.02,-2.67,0.73
2.33,12.55,2.91,-0.62,-3.61,0.69
2.14,14.96,2.36,-2.39,-4.37,0.11
2.85,17.11,1.35,-4.37,-4.37,-0.78
3.21,19.45,-0.58,-4.37,-4.37,-1.52
3.5,19.61,-2.44,-4.37,-4.37,-0.56
4.47,19.61,-5.15,-4.37,-4.37,-0.22
7.0,19.61,-10.34,-4.37,-4.37,-1.22
11.31,16.36,-15.81,-4.37,-4.37,-2.75
10.98,17.28,-18.15,-4.37,-4.37,-2.69
5.78,19.61,-17.3,-4.37,-3.66,-1.39
4.24,19.61,-19.61,-4.37,-1.61,-2.12
-1.06,19.61,-19.61,-4.37,0.51,-0.71
-9.14,19.61,-19.61,-4.37,1.54,1.03
-13.55,19.61,-19.61,-3.52,2.76,2.31
