ax,ay,az,gx,gy,gz
10.11,3.69,-8.35,1.33,-4.21,1.26
9.71,6.28,-7.17,1.93,-2.53,1.28
5.88,11.61,-5.43,-0.39,-2.65,1.76
10.72,8.74,-7.33,-3.52,-2.36,1.06
12.85,8.01,-6.38,-4.37,-2.05,0.72
14.82,6.26,-6.68,-4.37,-2.36,0.42
19.61,5.57,-10.81,-4.26,-1.74,-0.23
19.61,7.26,-14.26,-3.71,-0.68,0.45
19.61,8.08,-15.88,-4.09,0.58,1.29
19.61,7.13,-19.61,-3.83,2.09,1.5
19.61,9.07,-19.61,-3.3,3.71,1.78
19.61,13.46,-19.61,-2.88,4.37,1.93
19.61,19.61,-19.61,-3.01,4.37,2.78
12.58,19.61,-19.61,-2.87,4.37,3.59
4.76,18.92,-19.61,-2.62,4.37,3.11
-4.3,19.61,-16.11,-3.67,4.37,2.65
-16.33,19.61,-13.58,-4.37,4.37,4.29
-19.61,12.89,-19.14,-4.03,4.37,3.12
-19.61,6.33,-16.94,-4.37,4.37,0.5
-19.61,4.68,-12.66,-4.37,4.37,-0.7
