ax,ay,az,gx,gy,gz
17.38,12.69,-4.47,-0.91,-1.88,2.01
18.74,9.51,-7.64,-1.96,-1.23,2.21
19.61,7.35,-11.08,-2.52,0.31,1.42
19.61,7.05,-11.04,-2.61,2.22,1.05
19.61,12.77,-9.34,-2.77,1.97,2.66
19.08,11.87,-7.51,-3.03,1.06,2.7
19.61,10.39,-9.11,-3.99,1.27,2.25
19.61,8.14,-10.22,-4.37,4.24,1.55
14.66,10.96,-6.89,-4.37,4.37,-1.12
6.07,17.36,-3.96,-4.37,4.37,-2.33
-3.38,18.81,-2.33,-4.37,0.9,-0.14
-5.83,10.06,-9.24,-4.37,-0.41,0.1
-10.34,8.73,-9.44,-3.64,4.25,1.08
-19.61,19.61,-4.03,-0.11,4.37,3.04
-19.61,19.61,5.32,-1.8,4.37,3.22
-19.61,19.61,2.13,-4.37,2.51,4.37
-19.61,13.65,-3.59,-4.37,1.49,4.37
-19.61,4.59,-5.56,-4.37,1.42,4.37
-19.61,-4.56,-5.94,-4.37,1.31,4.37
-19.61,-11.52,-4.41,-2.73,1.23,4.37
