ax,ay,az,gx,gy,gz
10.65,19.61,-5.97,-2.5,-0.7,0.23
9.45,19.61,-3.34,-2.12,-0.38,1.43
8.45,19.61,-2.89,-2.41,-0.67,2.19
8.03,19.61,-4.49,-2.62,-0.85,2.79
6.26,19.61,-6.54,-2.44,-0.86,3.59
6.61,19.29,-9.83,-2.55,-0.63,4.09
8.23,18.14,-13.35,-3.41,0.16,4.1
8.38,15.44,-15.36,-4.37,0.81,3.67
8.76,11.46,-16.23,-4.37,1.47,2.71
8.07,11.75,-15.77,-4.37,2.26,2.21
6.0,13.23,-15.59,-4.37,2.76,3.03
5.17,13.47,-15.6,-4.37,3.56,3.41
4.12,12.05,-13.07,-4.19,4.36,2.83
1.57,12.9,-10.75,-3.94,4.37,2.3
-2.06,14.55,-8.25,-4.12,4.37,2.38
-6.13,13.42,-6.33,-4.37,4.37,2.48
-7.85,10.21,-5.7,-4.37,4.37,2.46
-7.83,6.61,-6.29,-3.49,4.37,2.79
-9.0,4.65,-6.7,-1.99,4.37,2.79
