ax,ay,az,gx,gy,gz
6.97,3.96,-2.46,0.29,-1.74,0.68
6.43,-0.57,-4.3,1.69,-1.75,0.46
6.1,0.15,-4.21,2.03,-1.51,-0.51
7.46,3.52,-2.98,0.08,-0.91,-1.34
8.23,3.29,-0.35,-1.91,-0.03,-1.79
6.78,2.52,3.13,-2.48,-0.1,-1.98
7.49,3.73,4.83,-2.43,-1.1,-2.24
10.26,5.39,4.15,-2.25,-1.6,-2.86
10.84,9.25,3.24,-1.98,-1.79,-3.75
10.9,13.3,1.85,-2.01,-2.33,-3.14
11.6,15.96,-0.98,-2.96,-2.85,-1.85
14.01,16.66,-4.18,-4.23,-2.53,-2.17
16.8,16.45,-6.64,-4.37,-1.24,-2.65
16.51,18.5,-7.05,-4.37,0.3,-2.88
13.91,19.61,-7.06,-4.37,1.14,-2.17
9.03,19.61,-8.45,-4.37,1.02,-1.49
5.87,19.61,-9.64,-4.37,0.44,-0.63
5.59,19.61,-10.74,-3.52,0.51,0.42
4.87,19.61,-12.08,-3.36,1.76,1.25
-0.36,19.61,-13.76,-4.36,2.68,2.4
