ax,ay,az,gx,gy,gz
10.89,8.23,-7.27,0.84,-2.62,2.2
9.94,10.81,-5.24,0.27,-2.52,1.96
12.28,12.4,-4.65,-1.35,-2.2,1.54
12.42,13.9,-3.26,-3.58,-1.92,1.29
15.01,10.96,-3.82,-4.37,-2.44,1.1
18.52,9.77,-6.16,-3.62,-2.19,0.85
19.61,12.21,-9.22,-2.95,-1.12,0.49
19.61,15.19,-13.36,-4.28,0.06,0.27
19.61,15.32,-17.57,-4.37,0.59,0.59
19.61,17.16,-19.61,-4.37,1.4,1.18
19.61,18.25,-19.61,-4.37,3.32,2.14
14.85,19.61,-19.61,-4.37,4.37,2.19
5.08,19.61,-19.46,-4.37,4.37,3.57
-5.45,19.61,-19.61,-4.37,3.57,4.1
-5.33,18.55,-19.61,-4.37,3.41,4.37
-6.86,19.61,-17.07,-1.76,4.37,4.37
-19.61,19.61,-13.13,-1.79,4.37,4.37
