ax,ay,az,gx,gy,gz
7.35,2.04,-0.89,-0.45,-0.96,0.51
6.48,0.09,-1.18,-0.4,-0.55,0.35
6.88,2.13,0.79,-0.35,-0.42,0.11
5.51,5.16,3.1,-1.15,-0.66,0.25
4.98,6.06,4.99,-2.57,-1.26,0.27
6.19,5.99,5.62,-3.74,-1.86,-0.24
7.02,7.46,4.66,-4.33,-2.48,-0.74
6.94,8.54,3.04,-4.37,-3.12,-1.62
7.52,10.88,1.38,-4.37,-3.48,-1.93
8.07,12.64,0.8,-4.37,-3.93,-1.89
8.46,14.0,-0.74,-4.37,-4.25,-2.58
10.79,13.91,-2.27,-4.37,-3.99,-3.4
11.86,13.42,-3.9,-4.37,-3.6,-3.46
13.04,12.93,-4.18,-4.37,-3.23,-2.22
10.56,10.44,-5.29,-4.37,-3.46,-1.92
8.71,8.69,-9.76,-4.37,-4.04,-2.9
12.39,13.5,-12.07,-4.37,-3.51,-2.88
15.66,18.64,-12.02,-4.37,-1.94,-1.0
16.05,19.61,-13.96,-4.37,0.23,-0.83
16.5,19.61,-12.61,-4.37,2.71,-1.16
