ax,ay,az,gx,gy,gz
5.76,4.85,-2.97,0.19,-0.83,1.14
6.3,5.66,-4.12,-0.34,-1.01,1.71
8.23,4.37,-3.96,-1.23,-0.41,1.21
8.03,5.18,-2.43,-1.87,-0.24,0.68
8.29,5.71,-0.34,-2.25,-0.83,1.04
9.65,5.85,0.65,-3.11,-1.48,1.07
11.52,6.0,1.21,-4.29,-1.76,0.75
13.39,5.0,2.37,-4.37,-1.95,-0.08
14.26,4.22,3.15,-4.37,-2.21,-0.87
15.73,3.37,3.28,-4.37,-2.87,-0.84
17.51,2.7,1.48,-4.37,-3.31,-1.25
17.62,-0.62,-5.42,-4.37,-3.41,-2.02
19.36,-3.77,-13.17,-4.37,-2.62,-2.54
19.61,-3.88,-15.77,-4.37,-0.13,-3.06
19.18,1.93,-14.12,-3.93,2.61,-3.68
13.54,10.74,-11.95,-3.16,3.28,-3.58
7.88,18.88,-14.6,-3.52,2.09,-2.11
8.48,19.61,-19.61,-4.37,2.96,-1.0
8.14,19.61,-19.61,-3.65,4.37,-0.61
0.78,19.61,-18.76,-2.91,4.37,0.39
