ax,ay,az,gx,gy,gz
5.9,2.37,0.41,0.53,-0.98,0.2
6.34,2.63,0.23,0.49,-0.9,-0.0
5.8,3.55,0.21,0.23,-0.63,-0.26
4.83,4.62,1.49,-0.4,-0.57,-0.36
3.74,4.26,2.31,-1.22,-0.88,-0.54
3.86,3.31,1.71,-1.44,-1.22,-1.04
4.95,3.78,1.31,-1.08,-1.09,-1.96
5.26,6.02,2.27,-1.02,-0.9,-2.78
4.73,8.87,3.59,-1.68,-1.27,-3.21
4.38,11.44,4.36,-3.02,-2.61,-3.13
5.46,12.33,3.11,-4.32,-4.12,-3.85
6.39,13.92,0.84,-4.37,-4.37,-4.37
8.42,14.96,-0.32,-4.37,-4.37,-4.36
10.14,15.51,-0.7,-4.37,-4.37,-4.11
10.88,15.46,-1.59,-4.37,-4.37,-4.2
10.42,15.21,-3.08,-4.37,-4.37,-4.37
11.46,17.52,-3.26,-4.37,-4.3,-4.37
13.38,19.61,-4.54,-4.37,-3.56,-3.8
12.51,19.61,-7.26,-4.37,-2.24,-3.19
12.07,19.61,-7.63,-4.37,-1.07,-2.37
