ax,ay,az,gx,gy,gz
11.6,19.24,-1.67,-2.42,-1.47,1.11
8.55,19.61,-1.0,-4.17,-1.23,1.61
7.16,16.52,-1.6,-4.37,-1.64,2.17
4.32,13.73,-2.05,-4.29,-2.52,2.98
5.51,14.49,-3.16,-2.47,-2.82,2.88
8.32,16.59,-6.63,-2.49,-1.85,2.85
9.07,14.16,-9.0,-3.83,0.06,2.82
7.43,9.01,-10.63,-4.37,1.24,2.41
7.26,6.29,-9.93,-3.86,1.92,1.87
7.59,9.34,-8.35,-2.81,2.75,2.23
5.65,12.97,-7.38,-2.76,3.61,2.48
3.96,13.43,-6.13,-3.75,4.22,2.55
1.89,9.96,-3.99,-4.16,4.37,2.33
-1.35,9.39,-2.25,-4.07,4.37,2.24
-5.35,10.34,-0.98,-4.02,3.66,3.19
-8.32,9.36,-1.3,-3.48,3.35,3.34
-6.9,6.12,-0.55,-3.08,3.62,3.09
-6.3,3.98,-1.19,-2.25,3.96,3.06
