ax,ay,az,gx,gy,gz
11.14,-3.59,0.67,1.62,-1.63,-1.01
5.43,-0.0,4.01,1.32,-0.54,-0.79
7.48,2.72,7.69,-1.06,-0.81,-1.13
14.28,-0.43,7.76,-2.91,0.42,-2.02
15.38,-0.62,10.35,-3.97,2.31,-2.86
17.41,-2.67,10.89,-3.76,4.37,-4.37
18.44,0.25,10.05,-2.26,4.37,-4.37
19.61,7.86,0.9,-3.13,4.37,-4.37
19.61,10.6,-12.34,-4.37,4.37,-4.37
19.61,13.01,-19.61,-4.37,4.37,-4.37
19.61,19.61,-19.61,-4.37,4.37,-3.35
19.61,19.61,-19.61,-4.37,4.37,-1.11
12.38,19.61,-19.61,-4.37,4.37,1.0
1.03,19.61,-19.61,-4.37,4.37,2.31
-13.09,18.75,-19.61,-4.37,4.37,2.68
-19.61,15.7,-16.23,-4.37,4.37,1.89
-19.61,6.34,-8.62,-4.37,4.37,3.43
-19.61,-0.3,-0.83,-4.37,4.37,3.78
-19.61,-5.49,8.95,-3.96,3.75,2.83
