ax,ay,az,gx,gy,gz
1.13,1.64,-4.32,1.22,-1.99,1.14
1.76,-2.57,-10.67,2.08,-1.77,0.48
6.68,-0.93,-10.4,2.91,-0.69,-0.94
5.09,6.04,-8.86,2.4,0.08,-0.53
3.44,8.71,-7.19,0.59,-1.27,0.23
8.89,9.86,-8.54,-1.23,-1.95,0.86
10.84,10.77,-9.79,-2.87,-1.74,0.98
11.25,9.83,-11.94,-4.37,-1.8,1.15
12.42,6.71,-15.57,-4.37,-1.72,0.8
13.07,2.49,-19.61,-4.37,-1.32,-0.05
10.96,3.23,-19.61,-4.37,-0.34,-0.23
8.98,7.72,-19.61,-4.37,0.58,-0.28
3.67,7.82,-19.61,-4.37,1.29,-0.79
-1.49,8.57,-19.61,-4.37,2.68,-0.65
-6.5,15.78,-19.61,-4.37,4.37,0.76
-15.5,19.61,-19.61,-4.37,4.37,2.02
-19.23,19.61,-19.61,-4.37,4.37,2.44
-19.61,19.61,-19.61,-4.37,4.37,4.15
-19.61,18.21,-19.61,-4.37,4.37,4.37
-19.61,13.99,-19.61,-4.37,4.37,4.37
